,0,1,2,3,4,5,6,7,8,9,10,,
4739,4739,39,1:34:09,Grog,Attack,23,18,,,,Craven Edge GWM Reckless Attack,,
4740,4740,39,1:34:17,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4741,4741,39,1:34:17,Grog,Attack,24,19,,,,Craven Edge GWM Reckless Attack,,
4742,4742,39,1:34:29,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4743,4743,39,1:34:29,Grog,Attack,22,17,,,1,"Craven Edge GWM Reckless Attack- 
Frost Worm dies-HDYWTDT",,
4744,4744,39,1:34:37,Grog,Damage,30,,,30 to Frost Worm,,,,
4745,4745,39,1:34:46,Grog,Damage,31,,,31 to Frost Worm,,,,
4746,4746,39,1:34:52,Grog,Damage,26,,,26 to Frost Worm,,,,
4747,4747,39,1:38:49,Keyleth,Nature,Unknown,Unknown,,,,Disregarded due to advantage,,
4748,4748,39,1:38:49,Keyleth,Nature,29,18,,,,With advantage,,
4749,4749,39,1:59:04,Vax'ildan,Wisdom,20,18,,,,,,
4750,4750,39,2:07:04,Grog,Deception,12,11,,,,,,
4751,4751,39,2:18:19,Scanlan,Deception,Unknown,Unknown,,,,Disregarded due to advantage,,
4752,4752,39,2:18:19,Scanlan,Deception,Nat20,20,Y,,,With advantage,,
4753,4753,39,2:24:21,Scanlan,Dexterity,10,10,,,,,,
4754,4754,39,2:35:59,Percy,Fix,Unknown,Unknown,,,,Fix Bad News,,
4755,4755,39,2:35:59,Pike,Healing,23,,,,,"Cure Wounds, Keyleth heals 23",,
4756,4756,39,2:36:05,Pike,Healing,21,,,,,"Cure Wounds, Scanlan heals 21",,
4757,4757,39,2:36:18,Pike,Healing,13,,,,,"Cure Wounds, Keyleth heals 13",,
4758,4758,39,2:42:55,Percy,Persuasion,Unknown,Unknown,,,,Disregarded due to advantage,,
4759,4759,39,2:42:55,Percy,Persuasion,19,13,,,,With advantage,,
4760,4760,39,2:45:52,Percy,Deception,13,11,,,,,,
4761,4761,39,2:49:19,Percy,Persuasion,Nat1,1,Y,,,,,
4762,4762,39,2:50:11,Scanlan,Attack,10,9,,,,Punch,,
4763,4763,39,2:50:44,Scanlan,Attack,13,12,,,,Punch,,
4764,4764,39,2:52:54,Percy,Acrobatics,23,13,,,,,,
4765,4765,39,3:02:12,Percy,Tinkering,18,12,,,,,,
4766,4766,39,3:04:07,Grog,Attack,10,2,,,,"Great Sword against Door Lock, Great Sword breaks",,
4767,4767,39,3:08:29,Vex'ahlia,Insight,23,15,,,,,,
4768,4768,39,3:15:18,Vax'ildan,Stealth,27,14,,,,,,
4769,4769,39,3:15:31,Keyleth,Perception,29,19,,,,,,
4770,4770,39,3:15:31,Vex'ahlia,Perception,Unknown,Unknown,,,,,,
4771,4771,39,3:15:31,Percy,Perception,Unknown,Unknown,,,,,,
4772,4772,39,3:15:31,Scanlan,Perception,Unknown,Unknown,,,,,,
4773,4773,39,3:30:50,Vex'ahlia,Perception,23,15,,,,,,
4774,4774,39,3:34:48,Grog,Initiative,20,18,,,,,,
4775,4775,39,3:35:00,Vax'ildan,Initiative,15,10,,,,,,
4776,4776,39,3:35:00,Keyleth,Initiative,15,13,,,,,,
4777,4777,39,3:35:07,Vex'ahlia,Initiative,14,9,,,,,,
4778,4778,39,3:35:10,Scanlan,Initiative,13,13,,,,,,
4779,4779,39,3:35:16,Pike,Initiative,Unknown,Unknown,,,,,,
4780,4780,39,3:35:18,Percy,Initiative,9,1,,,,,,
4781,4781,39,3:36:12,Grog,Attack,19,14,,,,Craven Edge GWM,,
4782,4782,39,3:36:22,Grog,Attack,22,17,,,,Craven Edge GWM,,
4783,4783,39,3:36:30,Grog,Attack,Unknown,Unknown,,,,Craven Edge GWM,,
4784,4784,39,3:37:20,Grog,Damage,19,,,19 to Raishan,,,,
4785,4785,39,3:38:20,Grog,Constitution Save,18,9,,33 (66/2) Poison to Grog,,Against Poison Breath,,
4786,4786,39,3:38:38,Scanlan,Constitution Save,5,3,,66 Poison to Scanlan,,Against Poison Breath,,
4787,4787,39,3:38:39,Percy,Constitution Save,Unknown,Unknown,,,,Disregarded due to Resolve,,
4788,4788,39,3:38:39,Percy,Constitution Save,14,8,,66 Poison to Percy,,"With Resolve, Against Poison Breath",,
4789,4789,39,3:38:42,Keyleth,Constitution Save,7,5,,66 Poison to Keyleth,,Against Poison Breath,,
4790,4790,39,3:38:42,Vax'ildan,Constitution Save,20,20,,66 Poison to Vax'ildan,,Against Poison Breath,,
4791,4791,39,3:38:43,Vex'ahlia,Constitution Save,20,18,,66 Poison to Vex'ahlia,,Against Poison Breath,,
4792,4792,39,3:38:43,Pike,Constitution Save,Unknown,Unknown,,66 Poison to Pike,,Against Poison Breath,,
4793,4793,39,3:39:43,Grog,Attack,19,9,,,,Attack of Opportunity,,
4794,4794,39,3:44:06,Scanlan,Perception,12,12,,,,,,
4795,4795,39,3:45:55,Pike,Healing,20,,,,,"Mass Cure Wounds; 
Vex, Vax, Percy, Keyleth, Scanlan heal 20 points",,
4796,4796,39,3:46:17,Percy,Perception,9,5,,,,,,
4797,4797,39,3:48:04,Grog,Constitution Save,26,17,,17 ([66/2]]2) Poison to Grog,,Against Poison Breath,,
4798,4798,40,0:14:55,Pike,Healing,18,,,,,"Mass Cure Wounds: 
Vax, Vex, Grog, Percy, Keyleth, Pike heal 18 points",,
4799,4799,40,0:16:57,Vax'ildan,Stealth,29,14,,,,,,
4800,4800,40,0:22:32,Keyleth,Initiative,22,20,Y,,,,,
4801,4801,40,0:24:31,Vax'ildan,Initiative,24,19,,,,,,
4802,4802,40,0:24:32,Percy,Initiative,26,18,,,,,,
4803,4803,40,0:24:45,Vex'ahlia,Initiative,15,8,,,,,,
4804,4804,40,0:24:54,Pike,Initiative,3,3,,,,,,
4805,4805,40,0:24:56,Grog,Initiative,9,7,,,,,,
4806,4806,40,0:26:40,Percy,Attack,Nat20,20,Y,,,Bad News Wing Shot,,
4807,4807,40,0:27:53,Percy,Damage,27,,,27 to Vorugal,,,,
4808,4808,40,0:28:27,Percy,Attack,25,12,,,,"Bad News Wing Shot, Vorugal drops 20 feet",,
4809,4809,40,0:28:58,Percy,Damage,20,,,20 to Vorugal,,,,
4810,4810,40,0:35:27,Vax'ildan,Attack,24,14,,,,Dagger,,
4811,4811,40,0:35:34,Vax'ildan,Attack,24,14,,,,Dagger,,
4812,4812,40,0:35:55,Vax'ildan,Damage,32,,,32 to Vorugal,,,,
4813,4813,40,0:36:02,Vax'ildan,Damage,10,,,10 to Vorugal,,,,
4814,4814,40,0:38:10,Grog,Constitution Save,25,15,,32 Cold to Grog,,Against Cold Breath Attack,,
4815,4815,40,0:38:14,Trinket,Constitution Save,15,12,,63 Cold to Trinket,,"Against Cold Breath Attack, Trinket is unconscious",,
4816,4816,40,0:40:20,Vex'ahlia,Acrobatics,14,4,,5 Fall to Vex'ahlia,,,,
4817,4817,40,0:41:29,Vex'ahlia,Attack,25,13,,,,Long Bow of Sky Sentinel,,
4818,4818,40,0:41:33,Vex'ahlia,Attack,24,12,,,,Long Bow of Sky Sentinel,,
4819,4819,40,0:41:38,Vex'ahlia,Attack,16,4,,,,Long Bow of Sky Sentinel,,
4820,4820,40,0:42:05,Vex'ahlia,Damage,22,,,22 (15 Lightning+7 HM) to Vorugal,,,,
4821,4821,40,0:42:11,Vex'ahlia,Damage,19,,,19 (15 Lightning+4 HM) to Vorugal,,,,
4822,4822,40,0:42:27,Vex'ahlia,Attack,Unknown,Unknown,,,,Arrow through Blazing Bowstring,,
4823,4823,40,0:45:43,Grog,Strength,18,15,,,,,,
4824,4824,40,0:47:24,Scanlan,Damage,36,,,17 (36/2) Fire to Vorugal,,Wand of Fireballs,,
4825,4825,40,0:47:47,Pike,Healing,30,,,,,"Cure Wounds on Trinket, Trinket heals 30 points",,
4826,4826,40,0:51:00,Percy,Acrobatics,29,19,,,,,,
4827,4827,40,0:53:23,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4828,4828,40,0:53:23,Percy,Attack,25,16,,,,Bad News Dead Eye Shot against Vorugal with advantage,,
4829,4829,40,0:53:35,Percy,Damage,21,,,21 (17+4 Necrotic) to Vorugal,,,,
4830,4830,40,0:56:07,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to Luck,,
4831,4831,40,0:56:07,Vax'ildan,Stealth,31,16,,,,With Luck,,
4832,4832,40,0:58:30,Keyleth,Attack,21,16,,,,Talon Attack as Giant Eagle (via Conjure Woodland Beings spell),,
4833,4833,40,0:58:49,Keyleth,Damage,14,,,14 to Vorugal,,,,
4834,4834,40,1:00:24,Keyleth,Wisdom Save,23,9,,,,From Frightful Presence,,
4835,4835,40,1:00:27,Vax'ildan,Wisdom Save,18,16,,,,"From Frightful Presence, Disregarded due to Luck",,
4836,4836,40,1:00:29,Grog,Wisdom Save,18,18,,,,From Frightful Presence,,
4837,4837,40,1:00:30,Percy,Wisdom Save,7,4,,,,"From Frightful Presence, disregarded due to Resolve",,
4838,4838,40,1:00:32,Vex'ahlia,Wisdom Save,8,5,,,,"From Frightful Presence, Vex'ahlia is Frightened",,
4839,4839,40,1:00:34,Scanlan,Wisdom Save,19,19,,,,From Frightful Presence,,
4840,4840,40,1:00:36,Trinket,Wisdom Save,19,18,,,,From Frightful Presence,,
4841,4841,40,1:00:44,Percy,Wisdom Save,10,7,,,,"From Frightful Presence with Resolve, Percy is Frightened",,
4842,4842,40,1:01:10,Vax'ildan,Wisdom Save,<19,Unknown,,,,"From Frightful Presence with Luck, Vax'ildan is Frightened",,
4843,4843,40,1:04:37,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
4844,4844,40,1:04:37,Vex'ahlia,Stealth,23,13,,,,With advantage,,
4845,4845,40,1:05:26,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4846,4846,40,1:05:26,Vex'ahlia,Attack,26,14,,,,Arrow with Sneak Attack with disadvantage,,
4847,4847,40,1:05:46,Vex'ahlia,Damage,23,,,23 to Vorugal,,,,
4848,4848,40,1:06:06,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4849,4849,40,1:06:06,Vex'ahlia,Attack,17,5,,,,Arrow with disadvantage,,
4850,4850,40,1:07:20,Vex'ahlia,Wisdom Save,19,7,,,,"From Frightful Presence, Vex'ahlia is no longer Frightened",,
4851,4851,40,1:08:16,Pike,Dexterity Save,Nat20,20,Y,,,From Wing Attack,,
4852,4852,40,1:08:20,Grog,Dexterity Save,Unknown,Unknown,,,,From Wing Attack,,
4853,4853,40,1:09:38,Grog,Attack,22,12,,,,Attack of Opportunity,,
4854,4854,40,1:09:50,Grog,Damage,19,,,19 to Vorugal,,,,
4855,4855,40,1:12:43,Scanlan,Damage,29,,,15 (29/2) to Vorugal,,Wand of Fireballs,,
4856,4856,40,1:34:23,Grog,Investigation,13,15,,,,,,
4857,4857,40,1:36:56,Grog,Perception,19,19,,,,,,
4858,4858,40,1:37:03,Vex'ahlia,Sleight of Hand,15,10,,,,,,
4859,4859,40,1:37:56,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
4860,4860,40,1:38:01,Vex'ahlia,Stealth,24,14,,,,With advantage,,
4861,4861,40,2:00:22,Vex'ahlia,Insight,27,19,,,,,,
4862,4862,40,2:00:32,Vex'ahlia,Insight,23,15,,,,,,
4863,4863,40,2:05:41,Grog,Strength,17,14,,,,,,
4864,4864,40,2:05:44,Pike,Strength,8,7,,,,,,
4865,4865,40,2:07:37,Vex'ahlia,Insight,22,14,,,,,,
4866,4866,40,2:08:40,Grog,Initiative,14,12,,,,,,
4867,4867,40,2:08:45,Percy,Initiative,28,20,,,,,,
4868,4868,40,2:08:58,Vex'ahlia,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4869,4869,40,2:08:58,Vex'ahlia,Initiative,13,6,,,,With disadvantage,,
4870,4870,40,2:10:34,Percy,Strength,15,14,,,,,,
4871,4871,40,2:10:37,Vex'ahlia,Strength,9,11,,,,,,
4872,4872,40,2:11:56,Grog,Athletics,19,11,,,,,,
4873,4873,40,2:11:59,Percy,Acrobatics,14,4,,,,,,
4874,4874,40,2:12:10,Percy,Strength Save,21,16,,,,,,
4875,4875,40,2:14:57,Pike,Insight,21,17,,,,,,
4876,4876,40,2:17:55,Grog,Strength,21,18,,,,,,
4877,4877,40,2:19:00,Vex'ahlia,Strength,14,16,,,,,,
4878,4878,40,2:19:04,Grog,Strength,Nat1,1,Y,,,,,
4879,4879,40,2:20:06,Vex'ahlia,Acrobatics,23,13,,,,,,
4880,4880,40,2:21:47,Grog,Wisdom Save,Nat20,20,Y,,,Against Hold Person,,
4881,4881,40,2:21:53,Percy,Wisdom Save,15,12,,,,"Against Hold Person, Percy is Held",,
4882,4882,40,2:21:57,Vex'ahlia,Wisdom Save,21,18,,,,Against Hold Person,,
4883,4883,41,0:29:42,Keyleth,Persuasion,8,3,,,,,,
4884,4884,41,0:31:38,Vex'ahlia,Sleight of Hand,24,19,,,,,,
4885,4885,41,0:45:12,Vax'ildan,Stealth,25,10,,,,,,
4886,4886,41,0:46:41,Vax'ildan,Thieves' Tools,30,15,,,,,,
4887,4887,41,0:51:55,Percy,Stealth,29,13,,,,With Pass Without a Trace,,
4888,4888,41,0:51:56,Keyleth,Stealth,19,12,,,,With Pass Without a Trace,,
4889,4889,41,0:51:58,Scanlan,Stealth,25,13,,,,With Pass Without a Trace,,
4890,4890,41,0:51:59,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
4891,4891,41,0:51:59,Vex'ahlia,Stealth,33,13,,,,With Pass Without a Trace with advantage,,
4892,4892,41,0:52:00,Grog,Stealth,23,11,,,,With Pass Without a Trace,,
4893,4893,41,0:51:01,Vax'ildan,Stealth,35,10,,,,With Pass Without a Trace,,
4894,4894,41,0:52:28,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4895,4895,41,0:52:28,Pike,Stealth,14,4,,,,With Pass Without a Trace with disadvantage,,
4896,4896,41,1:04:47,Garthok,Stealth,25,8,,,,,,
4897,4897,41,1:12:32,Vex'ahlia,Persuasion,10,2,,,,,,
4898,4898,41,1:13:20,Vex'ahlia,Initiative,27,20,Y,,,,,
4899,4899,41,1:15:53,Percy,Initiative,25,17,,,,,,
4900,4900,41,1:16:02,Keyleth,Initiative,17,15,,,,,,
4901,4901,41,1:16:07,Garthok,Initiative,14,11,,,,,,
4902,4902,41,1:16:08,Scanlan,Initiative,12,12,,,,,,
4903,4903,41,1:16:09,Grog,Initiative,14,12,,,,,,
4904,4904,41,1:16:09,Vax'ildan,Initiative,12,7,,,,,,
4905,4905,41,1:16:56,Vex'ahlia,Damage,17,,,"23 (17+6 HM) to L1, 
9 (17/2) to L2 and L4, 17 to L5",,Conjure Barrage,,
4906,4906,41,1:20:22,Percy,Attack,14,10,,,,Pistol with Sharpshooter and Hex,,
4907,4907,41,1:20:31,Percy,Attack,20+,Unknown,,,,Pistol with Sharpshooter and Hex,,
4908,4908,41,1:20:35,Percy,Attack,18,13,,,1,Pistol with Sharpshooter and Hex,,
4909,4909,41,1:20:50,Percy,Damage,27,,,27 (26+1 Necrotic) to L1,,,,
4910,4910,41,1:21:03,Percy,Damage,23,,,23 (17+6 Necrotic) to L1,,,,
4911,4911,41,1:21:14,Percy,Damage,31,,,31 (25+6 Necrotic) to L1,,,,
4912,4912,41,1:26:55,Keyleth,Damage,25,,,"25 Lightning to L6, 25 Lightning to Keyleth",,Call Lightning,,
4913,4913,41,1:30:34,Garthok,Attack,15,7,,,,Stiletto Spear Sneak Attack,,
4914,4914,41,1:31:09,Garthok,Damage,28,,,28 to L7,,,,
4915,4915,41,1:32:51,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4916,4916,41,1:32:51,Grog,Attack,19,14,,,,Craven Edge GWM Reckless Attack,,
4917,4917,41,1:32:58,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4918,4918,41,1:32:58,Grog,Attack,11,6,,,1,"Craven Edge GWM Reckless Attack, Grog gains +1 Strength",,
4919,4919,41,1:33:09,Grog,Damage,22,,,22 to L5,,,,
4920,4920,41,1:33:17,Grog,Damage,19,,,19 to L5,,,,
4921,4921,41,1:35:51,Vax'ildan,Attack,23,13,,,,Dagger of Life-Stealing,,
4922,4922,41,1:36:01,Vax'ildan,Damage,10,,,10 to L2,,,,
4923,4923,41,1:36:20,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded,,
4924,4924,41,1:36:20,Vax'ildan,Attack,24,14,,,,Disregarded,,
4925,4925,41,1:37:44,Pike,Attack,14,6,,,,Guiding Bolt,,
4926,4926,41,1:38:06,Pike,Damage,21,,,21 Radiant to L9,,,,
4927,4927,41,1:39:12,Pike,Intimidation,11,9,,,,,,
4928,4928,41,1:40:35,Vex'ahlia,Attack,22,10,,,,Arrow,,
4929,4929,41,1:41:00,Vex'ahlia,Damage,9,,,9 to L8,,,,
4930,4930,41,1:41:13,Vex'ahlia,Damage,10,,,"10 to L7, 10 to L9, 10 to L2",,Hail of Thorns Damage,,
4931,4931,41,1:42:12,Trinket,Attack,14,10,,,1,Bestial Fury Claw Attack,,
4932,4932,41,1:42:28,Trinket,Damage,24,,,24 (11+13) to L7,,,,
4933,4933,41,1:44:06,Percy,Attack,10,5,,,,Disregarded due to advantage,,
4934,4934,41,1:44:06,Percy,Attack,10,5,,,,Pistol with Sharpshooter and Hex with advantage,,
4935,4935,41,1:44:43,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4936,4936,41,1:44:43,Percy,Attack,18,13,,,1,"Pistol with Sharp Shooter, Hex and 
War God's Blessing with advantage",,
4937,4937,41,1:45:44,Percy,Damage,25,,,25 (20+5 Necrotic) to L9,,,,
4938,4938,41,1:49:40,Keyleth,Damage,21,,,11 (21/2) Lightning to L6,,Lightning Bolt,,
4939,4939,41,1:51:22,Garthok,Attack,13,5,,,,Stiletto Spear with Sneak Attack,,
4940,4940,41,1:51:37,Garthok,Damage,20,,,20 to L8,,,,
4941,4941,41,1:52:31,Garthok,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4942,4942,41,1:52:31,Garthok,Attack,11,4,,,1,Hand Crossbow with disadvantage,,
4943,4943,41,1:52:41,Garthok,Damage,6,,,6 to L8,,,,
4944,4944,41,1:53:25,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4945,4945,41,1:53:25,Grog,Attack,14,9,,,,"Craven Edge GWM Reckless Attack, Grog gains +1 Strength",,
4946,4946,41,1:53:35,Grog,Attack,15,10,,,,Disregarded due to advantage,,
4947,4947,41,1:53:35,Grog,Attack,Nat20,20,Y,,1,"Craven Edge GWM Reckless Attack, Grog gains +1 Strength",,
4948,4948,41,1:54:00,Grog,Attack,Nat20,20,Y,,,"Craven Edge GWM Reckless Attack, Grog gains +1 Strength",,
4949,4949,41,1:54:24,Grog,Damage,28,,,28 to L2,,,,
4950,4950,41,1:55:00,Grog,Damage,44,,,44 to L2,,,,
4951,4951,41,1:55:48,Grog,Damage,32,,,32 to L4,,,,
4952,4952,41,1:56:01,Grog,Attack,21,16,,,1,Craven Edge GWM Reckless Attack,,
4953,4953,41,1:56:11,Grog,Damage,36,,,36 to L4,,,,
4954,4954,41,1:57:44,Scanlan,Intimidation,22,17,,,,,,
4955,4955,41,2:00:02,Vex'ahlia,Investigation,Nat20,20,Y,,,,,
4956,4956,41,2:03:29,Vex'ahlia,Perception,26,18,,,,,,
4957,4957,41,2:06:24,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
4958,4958,41,2:06:24,Vax'ildan,Attack,22,11,,,,Surprise Dagger Handle Sneak Attack,,
4959,4959,41,2:06:52,Vax'ildan,Damage,47,,,47 to L3,,,,
4960,4960,41,2:25:50,Vex'ahlia,Medicine,22,19,,,,,,
4961,4961,41,2:25:57,Vex'ahlia,Medicine,16,13,,,,,,
4962,4962,41,2:45:45,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
4963,4963,41,2:45:45,Vex'ahlia,Stealth,39,19,,,,With Pass Without a Trace with ddvantage,,
4964,4964,41,2:45:50,Scanlan,Stealth,28,16,,,,With Pass Without a Trace,,
4965,4965,41,2:45:59,Vax'ildan,Stealth,42,17,,,,With Pass Without a Trace,,
4966,4966,41,2:47:40,Garthok,Stealth,24,7,,,,With Pass Without a Trace,,
4967,4967,41,2:47:42,Grog,Stealth,27,15,,,,With Pass Without a Trace,,
4968,4968,41,2:47:48,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage,,
4969,4969,41,2:47:48,Pike,Stealth,26,16,,,,With Pass Without a Trace with disadvantage,,
4970,4970,41,2:47:54,Keyleth,Stealth,25,18,,,,With Pass Without a Trace,,
4971,4971,41,2:47:55,Percy,Stealth,31,15,,,,With Pass Without a Trace,,
4972,4972,41,2:50:53,Scanlan,Investigation,27,21,,,,,,
4973,4973,41,2:50:55,Grog,Investigation,Nat20,20,Y,,,,,
4974,4974,41,2:51:15,Vex'ahlia,Investigation,19,17,,,,Disregarded,,
4975,4975,41,2:51:15,Garthok,Investigation,14,12,,,,,,
4976,4976,41,2:51:19,Vax'ildan,Investigation,11,8,,,,,,
4977,4977,41,2:52:01,Vex'ahlia,Perception,Nat20,20,Y,,,,,
4978,4978,41,2:52:22,Vax'ildan,Perception,22,10,,,,,,
4979,4979,41,2:53:59,Vex'ahlia,Survival,19,11,,,,,,
4980,4980,41,2:56:47,Vax'ildan,Stealth,Nat20,20,Y,,,,,
4981,4981,41,2:56:50,Scanlan,Perception,9,9,,,,,,
4982,4982,41,2:57:03,Scanlan,Survival,3,3,,,,,,
4983,4983,42,0:16:46,Vex'ahlia,Insight,21,13,,,,,,
4984,4984,42,0:16:50,Keyleth,Insight,22,11,,,,,,
4985,4985,42,0:35:04,Vex'ahlia,History,8,6,,,,,,
4986,4986,42,0:35:05,Vax'ildan,History,Unknown,Unknown,,,,Disregarded due to Luck,,
4987,4987,42,0:35:05,Vax'ildan,History,15,12,,,,With Luck,,
4988,4988,42,0:35:21,Percy,History,24,17,,,,,,
4989,4989,42,0:45:05,Vex'ahlia,Persuasion,20,12,,,,,,
4990,4990,42,0:48:17,Vex'ahlia,Insight,26,18,,,,,,
4991,4991,42,0:51:20,Keyleth,Wisdom,19,Unknown,,,,With inspiration,,
4992,4992,42,0:52:18,Grog,Intimidation,17,11,,,,,,
4993,4993,42,1:11:02,Grog,Stealth,Nat20,20,Y,,,with Pass Without a Trace,,
4994,4994,42,1:11:15,Percy,Stealth,33,17,,,,with Pass Without a Trace,,
4995,4995,42,1:11:16,Scanlan,Stealth,15,3,,,,with Pass Without a Trace,,
4996,4996,42,1:11:17,Keyleth,Stealth,35,18,,,,with Pass Without a Trace,,
4997,4997,42,1:11:18,Vax'ildan,Stealth,38,13,,,,with Pass Without a Trace,,
4998,4998,42,1:11:18,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
4999,4999,42,1:11:18,Vex'ahlia,Stealth,35,15,,,,with Pass Without a Trace with advantage,,
5000,5000,42,1:17:30,Percy,Initiative,26,18,,,,,,
5001,5001,42,1:17:35,Grog,Initiative,20,18,,,,,,
5002,5002,42,1:17:39,Vex'ahlia,Initiative,18,11,,,,,,
5003,5003,42,1:17:53,Scanlan,Initiative,7,7,,,,,,
5004,5004,42,1:17:56,Keyleth,Initiative,5,3,,,,,,
5005,5005,42,1:18:03,Vax'ildan,Initiative,6,1,Y,,,,,
5006,5006,42,1:20:14,Percy,Attack,28,15,,,,Bad News Trick Shot,,
5007,5007,42,1:20:14,Percy,Damage,14,8,,14 to Wyvern 1,,2d12+6,,
5008,5008,42,1:21:21,Percy,Attack,3,3,,,,Misfire,,
5009,5009,42,1:22:32,Percy,Tinkering,14,4,,,,Fix Bad News,,
5010,5010,42,1:27:46,Scanlan,Perception,19,19,,,,,,
5011,5011,42,1:29:07,Grog,Attack,26,16,,,,Craven Edge,,
5012,5012,42,1:29:07,Grog,Damage,22,,,22 to Rider 2,,Grog gains 1 Strength,,
5013,5013,42,1:29:13,Grog,Attack,14,4,,,,Craven Edge,,
5014,5014,42,1:30:46,Vex'ahlia,Acrobatics,31,16,,,,,,
5015,5015,42,1:31:21,Vex'ahlia,Damage,16,,,"86 (16 to R4, R1, W2, and R7; 
8 to W4 and R8)",,Conjure Barrage,,
5016,5016,42,1:31:50,Vex'ahlia,Damage,6,,,6 to R7,,Hunter's Mark Damage,,
5017,5017,42,1:32:09,Scanlan,Dexterity Save,9,5,,16 to Scanlan,,Against Vex's Conjure Barrage,,
5018,5018,42,1:37:20,Vax'ildan,Attack,25,15,,,,Dagger Sneak Attack,,
5019,5019,42,1:37:20,Vax'ildan,Damage,29,,,29 to W1,,,,
5020,5020,42,1:37:26,Vax'ildan,Attack,19,9,,,,Thrown Dagger,,
5021,5021,42,1:37:26,Vax'ildan,Damage,7,,,7 to R1,,,,
5022,5022,42,1:37:40,Vax'ildan,Attack,24,13,,,,Keen Dagger,,
5023,5023,42,1:37:40,Vax'ildan,Damage,9,,,9 to R1,,,,
5024,5024,42,1:40:10,Keyleth,Damage,14,,,"7 Fall to Chicken!Wyvern 3, 3 Fall to W3, 
14 Fall to R5 and R6",,"Polymorph, Matt rolled",,
5025,5025,42,1:42:47,Percy,Attack,21,9,,,,Dragon Slayer Longsword,,
5026,5026,42,1:42:47,Percy,Damage,9,,,9 Slashing to R2,,,,
5027,5027,42,1:43:38,Percy,Attack,14,2,,,,Dragon Slayer Longsword,,
5028,5028,42,1:43:38,Percy,Damage,26,,,26 Slashing to W1,,,,
5029,5029,42,1:43:56,Percy,Attack,24,12,,,,Dragon Slayer Longsword,,
5030,5030,42,1:43:56,Percy,Damage,26,,,25 Slashing to W1,,,,
5031,5031,42,1:44:59,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
5032,5032,42,1:44:59,Grog,Attack,31,26,,,,Craven Edge GWM Reckless Attack,,
5033,5033,42,1:44:59,Grog,Damage,25,,,25 to R2,1,Grog gains 1 Strength,,
5034,5034,42,1:45:42,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
5035,5035,42,1:45:42,Grog,Attack,Nat20,20,Y,,,Craven Edge GWM Reckless Attack,,
5036,5036,42,1:45:42,Grog,Damage,43,,,43 to W1,1,,,
5037,5037,42,1:52:56,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
5038,5038,42,1:52:56,Scanlan,Constitution Save,12,10,,,,Concentration with advantage,,
5039,5039,42,1:53:08,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
5040,5040,42,1:53:08,Scanlan,Constitution Save,18,16,,,,Concentration with advantage,,
5041,5041,42,1:53:12,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage,,
5042,5042,42,1:53:12,Scanlan,Constitution Save,19,17,,,,Concentration with advantage,,
5043,5043,42,1:53:22,Scanlan,Constitution Save,4,2,,,,Disregarded due to advantage,,
5044,5044,42,1:53:22,Scanlan,Constitution Save,9,7,,,,"Concentration with advantage, loses domination",,
5045,5045,42,1:55:05,Vex'ahlia,Attack,18,6,,,,Arrow through Blazing Bowstring,,
5046,5046,42,1:55:05,Vex'ahlia,Damage,25,,,25 to R4,1,,,
5047,5047,42,1:55:45,Vex'ahlia,Attack,20,8,,,,Arrow,,
5048,5048,42,1:55:45,Vex'ahlia,Damage,16,,,16 to R3,,,,
5049,5049,42,1:56:40,Scanlan,Damage,17,,,34 (17 Thunder to R3 and R1),,Thunderwave,,
